model,context_tokens,batch_size,factor,endpoint,value,rom_per_user_tokens_s,speed_ratio_vs_fastest_gpu,partial_tco_ratio_vs_cheapest_gpu,binding_constraint,baseline_speed_ratio
DeepSeek-V4-Pro-0813,200000,32,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,73.27361793134469,0.4919913983734754,1.224865670943519,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,73.2736179313447,0.4966024410968439,1.239165035729754,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,73.2736179313447,0.506474504264411,1.2673224401505783,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,main-KV bytes: production to BF16,endpoint_a,892727580904,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,main-KV bytes: production to BF16,endpoint_b,892727580904,73.2736179313447,0.49865354262539024,1.245015251056292,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,GPU shared-KV reread amplification,ideal,1.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,GPU shared-KV reread amplification,reread_stress,4.0,73.2736179313447,0.5121289484658419,1.2834502210867607,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,64,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,25.75281934067366,0.26856471254872594,0.6804810260518395,rom_full_array_read_C4,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,18.923478448927092,0.19734455023459857,0.500017027104234,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,77.78226849627961,0.8111567243862284,2.0555514030166453,rom_full_array_read_C4,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM capacity (bytes/wafer),pessimistic,128000000000.0,38.14405550670327,0.3977874098786901,1.0241501834789086,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM capacity (bytes/wafer),optimistic,192000000000.0,37.181453843629924,0.3877488647577715,0.9611925512967103,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM shared-KV reread amplification,pessimistic,2.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,ROM shared-KV reread amplification,optimistic,1.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,collective injection bandwidth (B/s),pessimistic,128000000000.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,collective injection bandwidth (B/s),optimistic,1024000000000.0,38.782754421080014,0.4044481171230367,1.024811611343212,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,collective floor (s/layer),pessimistic,1e-06,36.55475566589699,0.38121330786471197,0.9659326660673782,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,collective floor (s/layer),optimistic,5e-08,36.656223598189975,0.3822714718547858,0.9686141276500909,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,pipeline efficiency,pessimistic,0.65,25.89533214540947,0.27005091527985514,0.6842469647190402,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,pipeline efficiency,optimistic,0.98,39.04090991723752,0.4071403061102406,1.031633885268707,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,defect-repair efficiency,pessimistic,0.75,30.231514017533943,0.31527102973182264,0.7988330039507858,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,defect-repair efficiency,optimistic,0.98,38.880869805784066,0.40547131888363125,1.0274045050560259,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,load-balance efficiency,pessimistic,0.6,31.9757816269045,0.3334612217617413,0.8449269550543759,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,load-balance efficiency,optimistic,0.96,38.18622111514933,0.3982271362776507,1.009047062524231,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,36.65086913913325,0.3817496851333048,0.9662623159284119,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,36.650869139133256,0.3813966595049259,0.966136940496486,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,36.650869139133256,0.39127251129176616,0.994302571705015,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,main-KV bytes: production to BF16,endpoint_a,892727580904,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,main-KV bytes: production to BF16,endpoint_b,892727580904,36.650869139133256,0.3834485481883608,0.9719888650885088,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,GPU shared-KV reread amplification,ideal,1.0,36.650869139133256,0.38221563257993213,0.9684726269869495,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,200000,64,GPU shared-KV reread amplification,reread_stress,4.0,36.650869139133256,0.396929125509324,1.0104350647172082,compute_C5,0.38221563257993213
DeepSeek-V4-Pro-0813,1000000,1,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,369.6566958647414,0.6073398011953076,0.8644220806764319,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,2290.2820506126227,3.7628953049161478,5.38156384742645,compute_C5,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM capacity (bytes/wafer),pessimistic,128000000000.0,1240.7386919797814,2.0385130283100645,2.9563062606014574,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM capacity (bytes/wafer),optimistic,192000000000.0,1211.6581796257558,1.9907342303352697,2.7761825716225506,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM shared-KV reread amplification,pessimistic,2.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,ROM shared-KV reread amplification,optimistic,1.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,collective injection bandwidth (B/s),pessimistic,128000000000.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,collective injection bandwidth (B/s),optimistic,1024000000000.0,1228.189544286368,2.017894987434438,2.8782378267416346,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,collective floor (s/layer),pessimistic,1e-06,1099.6497233127889,1.8067062001377538,2.5761769038096114,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,collective floor (s/layer),optimistic,5e-08,1199.5357578500075,1.9708172930427756,2.8108862702886577,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,pipeline efficiency,pessimistic,0.65,844.2051289894368,1.3870149815874278,1.9764747862261995,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,pipeline efficiency,optimistic,0.98,1271.4392432263471,2.0889535232321372,2.9799158315410392,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,defect-repair efficiency,pessimistic,0.75,981.2940092444994,1.612249731049837,2.298220119630989,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,defect-repair efficiency,optimistic,0.98,1268.008855883075,2.08331745389972,2.97185034711784,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,load-balance efficiency,pessimistic,0.6,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,load-balance efficiency,optimistic,0.96,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,1775.3002611526185,2.3862195790750365,3.0762048399316066,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,1193.8283528580248,1.9593560361159161,2.790051660385646,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,1193.8283528580248,1.984487655153518,2.87953228806655,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,main-KV bytes: production to BF16,endpoint_a,892727580904,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,main-KV bytes: production to BF16,endpoint_b,892727580904,1193.8283528580248,1.9634642599935055,2.804678909456641,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,GPU shared-KV reread amplification,ideal,1.0,1193.8283528580248,1.9614401215970831,2.7974720051201594,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,1,GPU shared-KV reread amplification,reread_stress,4.0,1193.8283528580248,1.9944748624518165,2.9150915401980537,rom_full_array_read_C4,1.9614401215970831
DeepSeek-V4-Pro-0813,1000000,8,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,116.20419021392057,0.32858549836256246,0.7268349106630834,rom_full_array_read_C4,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,151.17813805343604,0.42747979864035734,0.945672951855848,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,365.10010745870716,1.0323775807111395,2.285053375208193,rom_full_array_read_C4,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM capacity (bytes/wafer),pessimistic,128000000000.0,304.290507496849,0.8604289386534661,1.935069863841485,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM capacity (bytes/wafer),optimistic,192000000000.0,296.69099688718563,0.838940135397827,1.8160943488006163,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM shared-KV reread amplification,pessimistic,2.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,ROM shared-KV reread amplification,optimistic,1.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,collective injection bandwidth (B/s),pessimistic,128000000000.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,collective injection bandwidth (B/s),optimistic,1024000000000.0,309.3825648485615,0.8748275261701732,1.9360638597202715,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,collective floor (s/layer),pessimistic,1e-06,286.4130034376101,0.809877503546266,1.7922212262146286,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,collective floor (s/layer),optimistic,5e-08,292.7625910152375,0.8278319541968889,1.831982691635303,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,pipeline efficiency,pessimistic,0.65,206.64640576216246,0.5843249894620264,1.2928260134812282,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,pipeline efficiency,optimistic,0.98,311.47750144514754,0.8807512866159882,1.9491838357101594,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,defect-repair efficiency,pessimistic,0.75,241.3173812145122,0.6823625879922881,1.5098663093610982,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,defect-repair efficiency,optimistic,0.98,310.16303874132774,0.8770344380082185,1.9409517236655658,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,load-balance efficiency,pessimistic,0.6,255.2081135647859,0.7216408033779229,1.5968328532533804,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,load-balance efficiency,optimistic,0.96,304.63710813996397,0.8614090061092186,1.9063449590834478,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,292.421391563467,0.7848655556010916,1.7068888500069102,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,292.4213915634671,0.8227832813977615,1.8181914999929325,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,239.47257889365721,0.7141313531003964,1.6038511804098474,kv_beachfront_C8,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,main-KV bytes: production to BF16,endpoint_a,892727580904,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,main-KV bytes: production to BF16,endpoint_b,892727580904,292.4213915634671,0.8308335679587264,1.8411653657194018,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,GPU shared-KV reread amplification,ideal,1.0,292.4213915634671,0.8268671594533035,1.8298460498503537,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,8,GPU shared-KV reread amplification,reread_stress,4.0,292.4213915634671,0.8916005182652521,2.0145817710084413,compute_C5,0.8268671594533035
DeepSeek-V4-Pro-0813,1000000,64,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,25.75281934067366,0.2803209683705299,0.7140085992643419,rom_full_array_read_C4,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,18.923478448927092,0.2059831870665906,0.5246530666731872,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,77.78226849627961,0.8466646132408777,2.1568292454813554,rom_full_array_read_C4,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM capacity (bytes/wafer),pessimistic,128000000000.0,0.0,nan,nan,capacity_C7_C8_C9,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM capacity (bytes/wafer),optimistic,192000000000.0,37.181453843629924,0.4047223338537137,1.008550894000093,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,0.0,nan,nan,capacity_C7_C8_C9,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM shared-KV reread amplification,pessimistic,2.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,ROM shared-KV reread amplification,optimistic,1.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,collective injection bandwidth (B/s),pessimistic,128000000000.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,collective injection bandwidth (B/s),optimistic,1024000000000.0,38.782754421080014,0.4221525857645849,1.0753044906637217,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,collective floor (s/layer),pessimistic,1e-06,36.55475566589699,0.3979006869600596,1.0135245561275934,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,collective floor (s/layer),optimistic,5e-08,36.656223598189975,0.3990051714307754,1.0163381343984856,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,pipeline efficiency,pessimistic,0.65,25.89533214540947,0.2818722287160582,0.7179600872408466,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,pipeline efficiency,optimistic,0.98,39.04090991723752,0.4249626236759973,1.0824629007631228,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,defect-repair efficiency,pessimistic,0.75,30.231514017533943,0.3290718259851964,0.8381918266058687,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,defect-repair efficiency,optimistic,0.98,38.880869805784066,0.42322057755563697,1.078025137290225,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,load-balance efficiency,pessimistic,0.6,31.9757816269045,0.3480582825314843,0.8865568451766087,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,load-balance efficiency,optimistic,0.96,38.18622111514933,0.4156592852924437,1.0587632161985354,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,36.65086913913325,0.39848094037923376,1.0139793508823536,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,36.650869139133256,0.39485203883020936,1.0045112762020703,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,0.0,nan,nan,capacity_C7_C8_C9,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,main-KV bytes: production to BF16,endpoint_a,892727580904,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,main-KV bytes: production to BF16,endpoint_b,892727580904,0.0,nan,nan,capacity_C7_C8_C9,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,GPU shared-KV reread amplification,ideal,1.0,36.650869139133256,0.3989468878258612,1.0161896619408908,compute_C5,0.3989468878258612
DeepSeek-V4-Pro-0813,1000000,64,GPU shared-KV reread amplification,reread_stress,4.0,36.650869139133256,0.4638541464930399,1.2013032045329743,compute_C5,0.3989468878258612
Kimi-K3,200000,1,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,102.56488923373784,0.31526101945132906,0.8432467556747114,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,869.6958213617069,2.6732461108617187,7.177830716034079,kv_beachfront_C8,1.0366959987884938
Kimi-K3,200000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM capacity (bytes/wafer),pessimistic,128000000000.0,328.40460130039037,1.009440659195993,2.7417571481852634,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM capacity (bytes/wafer),optimistic,192000000000.0,337.1546239656906,1.0363362282966262,2.7356111008944257,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM shared-KV reread amplification,pessimistic,2.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,ROM shared-KV reread amplification,optimistic,1.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,collective injection bandwidth (B/s),pessimistic,128000000000.0,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,collective injection bandwidth (B/s),optimistic,1024000000000.0,341.3182815986497,1.0491343598972132,2.8095355808360316,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,collective floor (s/layer),pessimistic,1e-06,325.45964381217675,1.0003885332013047,2.678783632742926,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,collective floor (s/layer),optimistic,5e-08,337.9530833996957,1.0387905100399752,2.7817883204069505,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,pipeline efficiency,pessimistic,0.65,238.4077565962419,0.7328109351178638,1.9614244081247743,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,pipeline efficiency,optimistic,0.98,359.22813982414806,1.104185169239306,2.9572244922496593,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,defect-repair efficiency,pessimistic,0.75,275.9321812448337,0.848152437043342,2.2705712606309856,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,defect-repair efficiency,optimistic,0.98,358.81674429042454,1.1029206334285782,2.953831730384537,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,load-balance efficiency,pessimistic,0.6,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,load-balance efficiency,optimistic,0.96,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,weight encoding: released vs uniform MXFP4,endpoint_a,1560860324864,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,weight encoding: released vs uniform MXFP4,endpoint_b,1490743528191.9998,857.0532531237561,1.7492933221691758,3.7258463870458143,rom_full_array_read_C4,1.0366959987884938
Kimi-K3,200000,1,MLA cache: FP8 to BF16,endpoint_a,1560860324864,337.27166926584283,1.0366959987884938,2.776169931499681,rom_full_array_read_C4,1.0366959987884938
